stop_name,latitude,longitude
SOLARI/CHESI,41.871012,12.350711
TRIONFALE/S. MARIA DELLA PIETA' (H),41.941021,12.421959
SOLARI,41.872681,12.357388
SOLARI/PAGLIANI,41.872567,12.360799
BEVILACQUA,41.883051,12.397360
TRIONFALE/MONTE GAUDIO,41.935849,12.435993
TRIONFALE/FANI,41.934493,12.439066
TRIONFALE/CERVINIA,41.933578,12.440150
TRIONFALE/PENNESTRI,41.932322,12.441860
TRIONFALE/CAMILLUCCIA,41.928875,12.445624
PRISCIANO/TRIONFALE,41.925672,12.446974
MAGLIANA/MARCHETTI,41.823446,12.404365
IPOGEO DEGLI OTTAVI,41.965792,12.403235
MAGLIANA/DAL FABBRO,41.822756,12.402453
MEDAGLIE D'ORO/TITO LIVIO,41.921886,12.445767
MAGLIANA/VALLE LUPARA,41.823255,12.385381
MAGLIANA/CASALE DEL MERLO,41.821980,12.374281
MAGLIANA/CIVICO 1171,41.820061,12.368171
MAGLIANA/DEPURATORE ACEA,41.819032,12.364536
MAGLIANA/CIVICO 1338,41.819772,12.352638
MAGLIANA/PORTUENSE,41.819981,12.350026
MEDAGLIE D'ORO/ROMAGNOLI,41.919003,12.442287
MEDAGLIE D'ORO/PUBLIO STAZIO,41.916496,12.442668
PONTE GALERIA/PITENTINO,41.830003,12.341382
MEDAGLIE D'ORO/SVETONIO,41.914225,12.443351
PONTE GALERIA/MORATELLE,41.831928,12.340098
MEDAGLIE D'ORO/MARZIALE,41.912343,12.443561
MEDAGLIE D'ORO/MONTEZEMOLO,41.910171,12.446975
MALAGROTTA/PISANA,41.843043,12.335332
DI LAURIA,41.908621,12.450236
MALAGROTTA/CIVICO 248,41.854275,12.327518
MALAGROTTA/IDROCARBURI,41.858777,12.327089
P.LE DEGLI EROI/OFTALMICO (H),41.909129,12.449700
MEDAGLIE D'ORO/MONTEZEMOLO,41.910440,12.446752
MEDAGLIE D'ORO/MARZIALE,41.912470,12.443742
MEDAGLIE D'ORO/SVETONIO,41.914842,12.443123
MEDAGLIE D'ORO/PUBLIO STAZIO,41.916843,12.442935
MALAGROTTA/PODERE P. ROTONDO,41.863553,12.329134
MEDAGLIE D'ORO/ROMAGNOLI,41.919463,12.442806
MALAGROTTA/PODERE LUNGARINA,41.866666,12.329802
MEDAGLIE D'ORO/TITO LIVIO,41.921452,12.445792
PRISCIANO/MEDAGLIE D'ORO,41.924291,12.446282
MALAGROTTA/PODERE C. MURATA,41.870002,12.330522
MALAGROTTA/PODERE S. PIETRO,41.874858,12.331570
TRIONFALE/PRISCIANO,41.926969,12.447154
MALAGROTTA/CASALE BRUCIATO,41.880611,12.333053
MALAGROTTA/AURELIA,41.883364,12.333734
CAMILLUCCIA/TRIONFALE,41.928737,12.446220
CASTEL DI GUIDO/PODERE COLONNACCE,41.891114,12.321965
CAMILLUCCIA/GANDOLFI,41.930619,12.445562
CAMILLUCCIA/DE AMICIS,41.932886,12.444334
W. ROSSI,41.935137,12.443054
CASTEL DI GUIDO/CINQUINI,41.892963,12.319944
IGEA,41.934234,12.440385
CASTEL DI GUIDO/BARBAGALLO,41.896982,12.317772
CASTEL DI GUIDO/FOSSO GROTTE,41.900829,12.308977
CASTEL DI GUIDO/LA BOTTACCIA,41.904142,12.300128
TRIONFALE/FANI,41.935275,12.438280
CASTEL DI GUIDO/NEVIANI,41.904490,12.293875
P.ZA CASTEL GUIDO,41.903291,12.284478
CASTEL DI GUIDO/CIMITERO,41.903147,12.278381
CASTEL DI GUIDO/AURELIA,41.902898,12.273964
PORTUENSE/EX DAZIO,41.816697,12.342084
TRIONFALE/MONTE GAUDIO,41.935775,12.435417
TRIONFALE/V.LO QUARTICCIOLO TRIONFALE,41.952199,12.412428
TRIONFALE/PIANCASTELLI (FL3),41.961572,12.409562
TRIONFALE/IPOGEO DEGLI OTTAVI,41.966059,12.409340
TRIONFALE/ACCUMOLI,41.968055,12.409520
TRIONFALE/CASALE SANSONI,41.969581,12.409043
TRIONFALE/CASALE MONTE ARSICCIO,41.972330,12.408405
TRIONFALE/IANNICELLI,41.976603,12.408012
TRIONFALE/SPACCAMELA,41.981401,12.408224
CASTEL DI GUIDO/AURELIA,41.902762,12.274678
CASTEL DI GUIDO/CIMITERO,41.903058,12.278834
S. CROCE IN GERUSALEMME,41.888908,12.514727
MALAGROTTA,41.883636,12.332919
MALAGROTTA/CASALE BRUCIATO,41.880234,12.332756
MALAGROTTA/PODERE S. PIETRO,41.874506,12.331352
MALAGROTTA/PODERE C. MURATA,41.869641,12.330320
MALAGROTTA/PODERE LUNGARINA,41.866328,12.329569
MALAGROTTA/PODERE P. ROTONDO,41.863147,12.328919
MALAGROTTA/IDROCARBURI,41.858631,12.326818
MALAGROTTA/CIVICO 248,41.853865,12.327679
PONTE GALERIA/MORATELLE,41.831698,12.340120
PONTE GALERIA/PITENTINO,41.829801,12.341402
PORTUENSE/MAGLIANA,41.819276,12.348538
MAGLIANA/PORTUENSE,41.819842,12.350814
MAGLIANA/CIVICO 1338,41.819602,12.353093
MAGLIANA/DEPURATORE ACEA,41.817815,12.361928
MAGLIANA/CIVICO 1171,41.819731,12.367523
MAGLIANA/CASALE DEL MERLO,41.822009,12.374969
MAGLIANA/VALLE LUPARA,41.823192,12.385967
MAGLIANA/GRA,41.821471,12.394773
MAGLIANA/DAL FABBRO,41.822849,12.402991
MAGLIANA/MARCHETTI,41.823642,12.405208
ALDOBRANDESCHI/CIVICO 190,41.877373,12.394993
FORMICHI,41.962277,12.285031
FRANCESCHINI/ZANARDI,41.913584,12.578164
PASQUINI,41.964665,12.286046
TRAGLIATA/BOCCEA,41.963952,12.304311
ALDOBRANDESCHI/CIVICO 190,41.877253,12.395449
BOCCEA/SS. MARIO E MARTA,41.962043,12.314316
BOCCEA/MADONNA DI LORETO,41.957517,12.312923
BOCCEA/QUARTO GALERIA,41.955546,12.312794
BOCCEA/CASALNOCETO,41.948903,12.315132
BOCCEA/TRICERRO,41.946132,12.316510
BOCCEA/TRINO,41.944266,12.317126
BALDUINA/MASSIMI,41.927851,12.442435
BOCCEA/VALLE SANTA,41.939787,12.317354
BOCCEA/ERCOLE,41.935543,12.320211
BOCCEA/PONTECURONE,41.935134,12.322595
BOCCEA/VILLA DEL BOSCO,41.933990,12.328749
BOCCEA/CAREZZANO,41.933834,12.335976
BOCCEA/CIVICO 1021,41.933211,12.340962
BOCCEA/CIVICO 971,41.930069,12.345284
GREGORIO VII/S. SILVERIO,41.895677,12.449009
ANTONELLI/PONZI,41.924567,12.483956
BOCCEA/CELLULOSA,41.922961,12.368219
MEATTINI,41.849849,12.580859
GIULIOLI,41.849346,12.578366
REPUBBLICA (MA),41.903246,12.495503
PIEMONTE/CARDUCCI,41.906639,12.494054
CASALETTO/PORTUENSE,41.854119,12.437477
ANTONELLI/MERCALLI,41.922805,12.486574
BOCCEA/MOMBARUZZO,41.922421,12.370704
ANTONELLI/PONZI,41.923906,12.484869
TRULLO,41.850461,12.435077
DE COUBERTIN/ARGENTINA,41.930275,12.475376
DE COUBERTIN/PALAZZETTO SPORT,41.928953,12.470559
USSANI/FUNAIOLI,41.859329,12.441493
USSANI/ROCCI,41.861720,12.439219
BALDELLI (MB),41.857102,12.475942
VIGNOLA,41.925072,12.467898
BRACCIANENSE/CASSIA,42.009216,12.378057
CASAL S. ANGELO/TRAGLIATELLA,42.016400,12.242713
BOCCEA/STORTA,41.928159,12.353633
BOCCEA/CIVICO 971,41.930430,12.344901
BOCCEA/CIVICO 1021,41.933023,12.341597
BOCCEA/CAREZZANO,41.933890,12.335501
BOCCEA/VILLA DEL BOSCO,41.934130,12.328164
BOCCEA/PONTECURONE,41.935335,12.322113
BOCCEA/ERCOLE,41.935729,12.319534
BOCCEA/VALLE SANTA,41.938838,12.317989
BOCCEA/TRINO,41.944827,12.317132
BOCCEA/TRICERRO,41.946617,12.316459
BOCCEA/CASALNOCETO,41.949589,12.314996
BOCCEA/QUARTO GALERIA,41.956041,12.312994
BOCCEA/MADONNA DI LORETO,41.957837,12.313126
BOCCEA/SS. MARIO E MARTA,41.962509,12.314411
BOCCEA/LAGHI DEL SALICE,41.963576,12.307865
BOCCEA/TRAGLIATA,41.964103,12.304793
F.LLI GUALANDI,41.942248,12.421452
TRAGLIATA/MESTICA,41.965419,12.295299
PASQUINI,41.964334,12.285601
QUERO,42.034287,12.304029
IGEA/CERVINIA,41.934167,12.440478
QUERO/LAMON,42.036592,12.306710
QUERO/CODEVIGO,42.038040,12.307026
QUERO/CONSELVE,42.039541,12.306721
CAMILLUCCIA/COLLI FARNESINA,41.944282,12.450550
CAMILLUCCIA/VILLA MEDICI,41.946902,12.452636
CAMILLUCCIA/TEHERAN,41.949185,12.455178
CAMILLUCCIA/VILLA ROSPIGLIOSI,41.949179,12.458518
ROASCIO/GREMASCO,42.013807,12.246557
ANGUILLARESE,42.039292,12.308562
ANGUILLARESE/ARQUA' PETRARCA,42.038188,12.310058
ANGUILLARESE/V.LO ANGUILLARESE,42.036817,12.311143
PINTURICCHIO,41.929407,12.463513
BRACCIANENSE/S. MARIA DI GALERIA,42.036426,12.314620
BRACCIANENSE/RADIO VATICANA,42.037490,12.323331
BRACCIANENSE/PERINO,42.037079,12.325583
BRACCIANENSE/ACQUASONA,42.036060,12.333070
BRACCIANENSE/PARAVIA,42.024316,12.344099
BRACCIANENSE/CIVICO 199,42.017914,12.354459
BRACCIANENSE/FERRARI,42.010863,12.368357
BRACCIANENSE/CERQUETTA,42.010194,12.372176
LABIA,41.969942,12.520036
CASSIA/VOLUSIA,41.974387,12.426970
BRACCIANENSE/CASSIA,42.009458,12.377761
BRACCIANENSE/CERQUETTA,42.010623,12.374339
LIMONE PIEMONTE/CERVERE,42.013864,12.250528
BRACCIANENSE/FERRARI,42.011155,12.367937
BRACCIANENSE/CIVICO 199,42.018258,12.354135
BRACCIANENSE/PARAVIA,42.024685,12.344084
BRACCIANENSE/ACQUASONA,42.035422,12.334872
BRACCIANENSE/PONTE ACQUASONA,42.036357,12.332888
BRACCIANENSE/PERINO,42.037300,12.325027
BRACCIANENSE/RADIO VATICANA,42.037661,12.321584
BRACCIANENSE/S. MARIA DI GALERIA,42.036503,12.314218
CASAL S. ANGELO,42.016618,12.243055
STORTA/CASSIA,42.003998,12.380898
STORTA/CIVICO 885,42.003188,12.378702
STORTA/CIVICO 804,41.997063,12.374114
STORTA/CIVICO 783,41.992635,12.372848
STORTA/CIVICO 741,41.989043,12.370340
CAMILLUCCIA/VILLA ROSPIGLIOSI,41.949346,12.458963
CAMILLUCCIA/TEHERAN,41.948951,12.454648
CAMILLUCCIA/VILLA MEDICI,41.946523,12.452047
STORTA/SANTA ROSA,41.987091,12.369841
CAMILLUCCIA/COLLI FARNESINA,41.944273,12.450291
CAMILLUCCIA/MARSCIANO,41.936639,12.442991
STORTA/CIVICO 741,41.989416,12.370696
STORTA/CIVICO 783,41.993046,12.373111
STORTA/CIVICO 816,41.998273,12.374843
STORTA/CIVICO 885,42.003312,12.378924
STORTA/CASSIA,42.003663,12.381136
MILIZIE/FERRARI,41.912871,12.464781
TROYA,41.941443,12.423964
NOSTRA SIGNORA DI GUADALUPE,41.943270,12.424364
EIFFEL,41.809211,12.334074
CHERUBINI F.,41.944494,12.425128
MAURI/ANGIULLI,41.945898,12.426229
MAURI/CONTI,41.947526,12.426646
ISOLA FARNESE/CASSIA,42.013218,12.378058
ISOLA FARNESE/GIACOMETTI,42.016012,12.380278
ISOLA FARNESE/RISERVA BAGNO,42.016758,12.380984
CONTI A./VIDARI,41.948063,12.425978
ISOLA FARNESE/BERASINI,42.018181,12.386164
ISOLA FARNESE/RISERVA CAMPETTI,42.019263,12.391542
CONTI A./VENERINI,41.945761,12.424296
CONTI A./DATI,41.944280,12.423291
COLONNETTA,42.019480,12.393128
VIGNALI/PELIZZI,41.857777,12.580814
ISOLA FARNESE/RISERVA CAMPETTI,42.019393,12.391322
ISOLA FARNESE/BERASINI,42.018161,12.386666
VIGNALI/SCINTU,41.856646,12.579870
ISOLA FARNESE/RISERVA BAGNO,42.016884,12.382974
ISOLA FARNESE/CASSIA,42.012841,12.377477
VIGNALI/PELIZZI,41.857173,12.580950
VALLE MURICANA,42.056894,12.455523
VALLE MURICANA/CIVICO 920,42.053606,12.458561
VALLE MURICANA/CIVICO 894,42.051214,12.461375
VALLE MURICANA/CIVICO 848,42.048653,12.464271
VALLE MURICANA/GARZENO,42.043367,12.466928
VALLE MURICANA/CIVENNA,42.041916,12.467061
VALLE MURICANA/BERBENNO,42.038782,12.467865
VALLE MURICANA/MONTE CREMASCO,42.036282,12.468871
VALLE MURICANA/CORNOVECCHIO,42.034048,12.469654
VALLE MURICANA/MALEGNO,42.032088,12.469408
VALLE MURICANA/CASTENEDOLO,42.027822,12.467440
VALLE MURICANA/SERLE,42.024930,12.467585
VALLE MURICANA/ERVE,42.021504,12.469865
VALLE MURICANA/VERDELLO,42.019434,12.470923
VALLE MURICANA/LIVIGNO,42.014923,12.475273
VALLE MURICANA/SARONNO,42.012783,12.476671
CONCESIO/VALLE MURICANA,42.010384,12.478744
CONCESIO/CENTRO SPORTIVO,42.005161,12.485595
MAGLIANELLA/CIVICO 259,41.909220,12.382268
CONCESIO/GIUSTINIANA,42.003009,12.486097
CONCESIO/CENTRO SPORTIVO,42.005637,12.485702
VALLE MURICANA/SARONNO,42.013140,12.476724
VALLE MURICANA/LIVIGNO,42.014717,12.475740
VALLE MURICANA/VERDELLO,42.019664,12.470789
VALLE MURICANA/ERVE,42.022010,12.469972
VALLE MURICANA/SERLE,42.025426,12.467632
VALLE MURICANA/CASTENEDOLO,42.028290,12.467850
VALLE MURICANA/MALEGNO,42.032427,12.469649
VALLE MURICANA/CORNOVECCHIO,42.034499,12.469657
VALLE MURICANA/MONTE CREMASCO,42.036829,12.468764
VALLE MURICANA/BERBENNO,42.039284,12.467776
VALLE MURICANA/CIVENNA,42.041771,12.467239
VALLE MURICANA/GARZENO,42.043964,12.467016
VALLE MURICANA/CIVICO 848,42.049084,12.464003
VALLE MURICANA/CIVICO 894,42.051622,12.461093
VALLE MURICANA/CIVICO 920,42.054047,12.458353
MAGLIANELLA/CIVICO 259,41.909614,12.382770
CORNELIA/BOCCEA,41.910410,12.398553
CORNELIA/VALLELUNGA,41.909045,12.397137
CORNELIA/BISTAGNO,41.907698,12.395466
P.ZA CORNELIA,41.906241,12.393815
SUOR M.AGOSTINA,41.905196,12.391824
BONDI/SUOR M.AGOSTINA,41.904731,12.389973
BONDI/PANE,41.903072,12.388720
BONDI/SCALZI,41.900173,12.386065
BONDI/PRAMOLLO,41.898443,12.385424
PANE A./ZIMONE,41.897877,12.386666
PANE A./SCALZI,41.900682,12.387755
BONDI/PANE,41.903290,12.389087
BONDI/SUOR M.AGOSTINA,41.904837,12.390379
SUOR M.AGOSTINA,41.905114,12.391995
P.ZA CORNELIA,41.906276,12.394067
SALVIOLI,41.860603,12.568099
TARQUINIO COLLATINO/NOBILIORE,41.860994,12.565328
TARQUINIO COLLATINO/MUMMIO,41.861534,12.563407
CASSIA/BRAGAGLIA,42.022776,12.376956
CASSIA/FORMELLESE,42.028739,12.375458
CASSIA/BATTILOCCHI,42.035294,12.377347
CASSIA/ACCARDI,42.039411,12.376876
CASSIA/CASSIA BIS,42.051510,12.374898
BACCANELLO/CASSIA,42.055697,12.370375
BACCANELLO/FOSSO PIORDO,42.061096,12.362901
BACCANELLO/FONTANA MORTA,42.062873,12.358945
BACCANELLO/OLGIATELLA,42.062859,12.354822
CORNELIA/SUOR M.AGOSTINA,41.905030,12.391910
BACCANELLO/FEMMINA MORTA,42.062779,12.351351
CORNELIA/GUZZONI,41.901917,12.390399
BACCANELLO/FOSSO ARCACCI,42.064924,12.344403
BACCANELLO/TURINETTO,42.066868,12.341270
BACCANELLO/ANELLI,42.067686,12.339227
BACCANELLO/ORREA,42.068892,12.335925
STAZ.NE CESANO/TORTORA,42.070301,12.334552
CORNELIA/CUNICO,41.894423,12.387170
CORNELIA/D'ABANO,41.896697,12.388266
CORNELIA/VOLPIANO,41.898898,12.389194
CORNELIA/VILLATA,41.900734,12.389957
STAZ.NE CESANO/PONTE TRAVE,42.072970,12.337008
CORNELIA/GUZZONI,41.903139,12.391002
STAZ.NE CESANO/GRIXONI,42.075120,12.338478
CORNELIA/SUOR M.AGOSTINA,41.904597,12.391722
STAZ.NE CESANO/FOSSO GROSSI,42.077198,12.339146
STAZ.NE CESANO/FONTANA SECCA,42.080304,12.341072
V. STAZ. CESANO/ILDEBRANDO,42.083075,12.341152
MONTE S. ANDREA,42.088699,12.343471
CORNELIA/BISTAGNO,41.908021,12.396073
CORNELIA/VALLELUNGA,41.909396,12.397723
CESANENSE/MIOTTO,42.087659,12.349306
CESANENSE,42.089111,12.349000
CESANENSE,42.089798,12.348914
STAZ.NE CESANO/BORGO,42.083082,12.348635
STAZ.NE CESANO/ILDEBRANDO,42.083097,12.340913
ORAFI,41.861693,12.608604
STAZ.NE CESANO/FONTANA SECCA,42.080096,12.340645
STAZ.NE CESANO/FOSSO GROSSI,42.076859,12.338892
STAZ.NE CESANO/GRIXONI,42.074613,12.338155
S. LUCIO/S. ADEODATO,41.893311,12.441942
STAZ.NE CESANO/PONTE TRAVE,42.072603,12.336516
STAZ.NE CESANO/TORTORA,42.069901,12.334016
S. DAMASO/S. FABIANO,41.893136,12.443395
BACCANELLO/ORREA,42.068448,12.336833
BACCANELLO/ANELLI,42.067389,12.339816
S. DAMASO/S. EVARISTO,41.895334,12.445076
BACCANELLO/TURINETTO,42.066512,12.341817
BACCANELLO/FOSSO ARCACCI,42.064555,12.344814
BACCANELLO/FEMMINA MORTA,42.062661,12.351872
BACCANELLO/OLGIATELLA,42.062787,12.355402
BACCANELLO/FONTANA MORTA,42.062679,12.359485
BACCANELLO/FOSSO PIORDO,42.060635,12.363210
SALVIA/CALLE,41.787202,12.367116
CASSIA/ACCARDI,42.038959,12.376786
CASSIA/BATTILOCCHI,42.035139,12.377180
CASSIA/FORMELLESE,42.028287,12.375398
CASSIA/BRAGAGLIA,42.022291,12.376848
GHISALBA,41.992787,12.478554
BISUSCHIO,41.994292,12.477363
VALBONDIONE/BUSTO ARSIZIO,41.995907,12.475060
VIGNE NUOVE/LIMBARA,41.956281,12.535661
S. DAMASO/S. EVARISTO,41.894967,12.444699
S. DAMASO/S. FABIANO,41.893602,12.443643
MICALI/LE BAS,41.763559,12.316032
S. LUCIO/S. ADEODATO,41.893136,12.441970
BISUSCHIO,41.994045,12.477252
PICCOLOMINI N./S. LUCIO,41.892002,12.443053
PICCOLOMINI N./ALBANI,41.890779,12.441766
GHISALBA,41.992522,12.478375
PICCOLOMINI N./CARDINALE FERRATA,41.889947,12.440931
MONTICHIARI,41.991454,12.480394
BATTISTINI/MELCHIADE PAPA,41.910877,12.418421
BATTISTINI/LUCIO II,41.907739,12.416858
BATTISTINI/DE LUCA,41.906267,12.413694
CASAL BIANCO/RUBELLIA,41.939271,12.624783
CASAL BIANCO/VOPISCO,41.940854,12.627499
VAL CANNUTA/MAROI F.,41.900600,12.415543
CASAL BIANCO/SETTECAMINI,41.941502,12.628575
VAL CANNUTA/DIVINA PROVVIDENZA,41.898972,12.413239
SETTECAMINI/CASAL BIANCO,41.942173,12.627501
VAL CANNUTA/CONFORTI 1,41.896470,12.409456
VAL CANNUTA/CONFORTI 2,41.895640,12.407307
SETTECAMINI/RUBELLIA,41.941186,12.624118
SALONE/COSSINIA,41.936558,12.622695
VAL CANNUTA/CONFORTI 2,41.895743,12.407966
VAL CANNUTA/CONFORTI 1,41.896718,12.410237
SALONE/CERCHIARA,41.935011,12.623886
SALONE/ROCCASECCA,41.929928,12.627629
VAL CANNUTA/DIVINA PROVVIDENZA,41.899177,12.413667
SALONE/PIGLIO,41.928573,12.628539
VAL CANNUTA/MAROI F.,41.901344,12.415628
CASE ROSSE/SALONE,41.925589,12.630775
CASE ROSSE/CIVICO 37,41.926015,12.634392
CASE ROSSE/CANISTRO,41.928141,12.637675
CASE ROSSE/FILIGNANO,41.930072,12.640091
BATTISTINI/BOCCEA,41.904899,12.410512
BATTISTINI (MA),41.906609,12.415459
BATTISTINI/LUCIO II,41.907879,12.417104
BATTISTINI/MELCHIADE PAPA,41.911323,12.418662
CASE ROSSE/PESCOPENNATARO,41.931702,12.642247
CASE ROSSE/ORTUCCHIO,41.930987,12.645138
MICALI/COLAGROSSI,41.761719,12.318197
ORTUCCHIO/CIVITAQUANA,41.935179,12.649781
BALDUINA/S. M. DEL CENACOLO,41.924230,12.439108
ORTUCCHIO,41.937030,12.650851
ORTUCCHIO/PIETRAFERRAZZANA,41.934296,12.648879
BALDUINA/CERBONI,41.921996,12.438369
DE CAROLIS/DAMIANO CHIESA (FL3),41.919121,12.438274
CASE ROSSE/CASTELPIZZUTO,41.931094,12.640946
CASE ROSSE/FILIGNANO,41.929851,12.639635
CASE ROSSE/CANISTRO,41.927901,12.637190
CASE ROSSE/CIVICO 37,41.926017,12.633822
DE CAROLIS/BALDI,41.917872,12.438835
CASE ROSSE/SALONE,41.925804,12.630484
DE CAROLIS/MACCAGNO,41.915634,12.439767
DE CAROLIS/NICOLAI F.,41.913921,12.440740
APPIANO/PORFIRIONE,41.913617,12.437324
PROBA PETRONIA/APPIANO (FL3),41.911379,12.437074
SALONE/ROCCASECCA,41.929913,12.627769
CASAL BIANCO/TIBURTINA,41.938332,12.621818
APPIANO/LATTANZIO,41.913248,12.439897
MARZIALE,41.912469,12.442400
ARDEATINA/VALLE CAIA,41.692185,12.595393
ARDEATINA/ASTRINI,41.699442,12.586279
ARDEATINA/RAI S. PALOMBA,41.704094,12.582635
ARDEATINA/VILLARICCA,41.722339,12.572755
MICALI/VIOLINI,41.759977,12.320182
MICALI/DELLA STAFFA,41.758002,12.322670
ARDEATINA/SPREGAMORE,41.735797,12.562719
ARDEATINA/S. FUMIA,41.730287,12.565527
ARDEATINA/VILLARICCA,41.721829,12.573120
ARDEATINA/SOLFARATA,41.713411,12.575179
ARDEATINA/RAI S. PALOMBA,41.703637,12.582953
MICALI/DECHELETTE,41.755282,12.325910
ARDEATINA/ASTRINI,41.699054,12.586642
MICALI/DELLA CORTE,41.753202,12.327545
GALIMBERTI D.,41.913585,12.442364
APPIANO/LATTANZIO (FL3),41.913204,12.440680
LATTANZIO/LIVIO ANDRONICO,41.912246,12.439964
TENUTA TORRENOVA/CARCARICOLA,41.858704,12.612588
PEREIRA/APPIANO,41.913980,12.439690
TENUTA TORRENOVA/S. GAUDENZIO,41.858088,12.616665
TENUTA TORRENOVA/SCUOLA,41.858618,12.618984
TENUTA TORRENOVA/TOR VERGATA,41.859063,12.622033
PEREIRA/MACCAGNO,41.915827,12.438800
DE CAROLIS/MACCAGNO,41.917190,12.439278
DE CAROLIS/BALDI,41.918380,12.438773
DE CAROLIS/DAMIANO CHIESA (FL3),41.919874,12.438203
BALDUINA/CERBONI,41.921470,12.438038
BALDUINA/S. M. DEL CENACOLO,41.925096,12.439588
BAZZINI/VERMIGLIOLI,41.749849,12.320930
BAZZINI/DAL BOSCO,41.753228,12.316893
BAZZINI/CATENA,41.754728,12.315027
BAZZINI/CIVICO 125,41.756606,12.312846
POLENGHI,41.851377,12.610152
CARCARICOLA/POLENGHI,41.851792,12.611185
CARCARICOLA/QUARTIERI,41.853043,12.611034
BAZZINI/ANTONIOLI,41.758280,12.310823
CARCARICOLA/TENUTA TORRENOVA,41.858324,12.612282
CHIGI/GIGLIOLI,41.762623,12.312601
TENUTA TORRENOVA/TOR VERGATA,41.859059,12.621455
TENUTA TORRENOVA/SCUOLA,41.858601,12.619491
TENUTA TORRENOVA/S. GAUDENZIO,41.858364,12.616505
PERNIER/BENDINELLI,41.751403,12.311880
CERQUETE/PORTOCANNONE,41.913807,12.669723
CERQUETE/GUARDIAREGIA,41.915178,12.668896
CERQUETE/CASALE BENZONE,41.918093,12.667968
CERQUETE/CASAL CERRONE,41.920873,12.666751
LUNGHEZZA/TENUTA CAVALIERE,41.923326,12.669481
FOSSO DI DRAGONCELLO/SAPONARA,41.765770,12.325504
FOSSO DI DRAGONCELLO/PESCATORI,41.753417,12.329942
FOSSO OSA/CROGNALETO,41.911605,12.679607
FOSSO SCILICINO/MONTEFINO,41.902826,12.682327
FOSSO SCILICINO/CASALANGUIDA,41.901899,12.679919
RISERVA NUOVA/FOSSO SCILICINO,41.900515,12.678378
RISERVA NUOVA/ABBATEGGIO,41.898804,12.679368
FOSSO DI DRAGONCELLO/MUSEO,41.745724,12.318773
CASTEL FUSANO/CIMITERO,41.757344,12.305833
PERNIER/SESTINI,41.753294,12.309753
RISERVA NUOVA/ARIELLI,41.897439,12.680211
RISERVA NUOVA/PESCOCOSTANZO,41.896369,12.680834
RISERVA NUOVA/COLLECORVINO,41.894991,12.679494
RISERVA NUOVA/PRENESTINA,41.890879,12.680134
BORGHESIANA/ROCCALUMERA,41.882498,12.668911
BORGHESIANA/BARUMINI,41.880233,12.670802
BORGHESIANA/BORUTTA,41.874461,12.671791
BORGHESIANA/GIZZERIA,41.871074,12.672895
BORGHESIANA/MESORACA,41.868864,12.673918
BORGHESIANA/PETRALIA SOTTANA,41.867431,12.674573
BORGHESIANA/CINISI,41.865349,12.675361
CASILINA/TOR BELLA MONACA,41.862892,12.641981
PESCATORI/STROBEL,41.746086,12.323001
STAZ.NE MONTE MARIO (FS-FL3),41.938978,12.421146
MEROPIA/ANNUNZIATELLA,41.855118,12.506375
TARDINI,41.902995,12.425917
MEROPIA/GIGANTE,41.855378,12.508556
BORGHESIANA/CINISI,41.865673,12.675355
BORGHESIANA/PETRALIA SOTTANA,41.868307,12.674425
BORGHESIANA/MESORACA,41.869739,12.673712
BORGHESIANA/GIZZERIA,41.871689,12.672775
BORGHESIANA/BORUTTA,41.874871,12.671950
BORGHESIANA/BARUMINI,41.880939,12.670514
BORGHESIANA/ROCCALUMERA,41.882859,12.668801
RISERVA NUOVA/PRENESTINA,41.891227,12.680135
RISERVA NUOVA/COLLECORVINO,41.894987,12.679833
RISERVA NUOVA/PESCOCOSTANZO,41.896654,12.680834
RISERVA NUOVA/ARIELLI,41.897785,12.680161
RISERVA NUOVA/ABBATEGGIO,41.899331,12.679206
RISERVA NUOVA/FOSSO SCILICINO,41.900871,12.678290
FOSSO SCILICINO/CASALANGUIDA,41.901641,12.679588
FOSSO SCILICINO/MONTEFINO,41.902939,12.683007
CERQUETE/CASAL CERRONE,41.920416,12.666782
CERQUETE/CASALE BENZONE,41.917742,12.667987
CERQUETE/GUARDIAREGIA,41.915229,12.668786
CASILINA/CASALE FINOCCHIO,41.863433,12.690992
CASILINA/LETOIANNI,41.863751,12.695372
CASILINA/GRANITI,41.865041,12.700528
CASALE S. MARIA/STAZ.NE PANTANO,41.864846,12.705867
CASALE S. MARIA/FURCI SICULO,41.861202,12.708498
LITE/CASALE S. MARIA,41.858936,12.710463
LITE/PONTE PANTANO,41.856598,12.712609
LITE/FOSSO VALPIGNOLA,41.854383,12.714635
LITE/COLLE DELLA LITE,41.852425,12.716476
LITE/GALATI MAMERTINO,41.850837,12.717886
LITE/MARMORELLE,41.847501,12.719739
COLLE MATTIA/V.LO COLLE MATTIA,41.845039,12.722451
COLLE MATTIA/DONNA FUGATA,41.842648,12.724852
COLLE MATTIA/CENTRO IDRICO,41.839366,12.727569
COLLE MATTIA,41.833304,12.730014
COLLE MATTIA/CENTRO IDRICO,41.839790,12.727457
COLLE MATTIA/DONNA FUGATA,41.844261,12.725280
V.LO COLLE MATTIA,41.846328,12.721818
LITE/MARMORELLE,41.847901,12.719779
LITE/GALATI MAMERTINO,41.851251,12.717726
LITE/COLLE DELLA LITE,41.852640,12.716455
LITE/FOSSO VALPIGNOLA,41.854803,12.714484
